,Unnamed: 0,Name,Record,Nickname,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,weight number,WeightClass
3153,3153,Martin Svensson,15-6-0,,"6' 1""",155 lbs.,--,,"Apr 25, 1985",2.02,0.38,5.91,0.38,0.0,0.0,0.0,0.0,155,Lightweight
3154,3154,Daniel Swain,20-10-1,,"5' 9""",145 lbs.,"70""",Orthodox,"Jan 30, 1991",0.8,0.44,3.2,0.4,0.0,0.0,0.0,6.0,145,Featherweight
3155,3155,Cub Swanson,26-11-0,,"5' 8""",145 lbs.,"70""",Orthodox,"Nov 02, 1983",4.59,0.49,3.65,0.61,1.06,0.5,0.6,0.5,145,Featherweight
3156,3156,Mike Swick,15-6-0,Quick,"6' 1""",170 lbs.,"77""",Orthodox,"Jun 19, 1979",2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,170,Welterweight
3157,3157,Floyd Sword,12-3-0,,"6' 0""",185 lbs.,--,Orthodox,"Aug 24, 1976",0.78,0.42,1.57,0.4,0.0,0.0,0.33,0.0,185,Middleweight
3158,3158,Bentley Syler,5-1-0,Bolivia,"5' 4""",125 lbs.,--,Orthodox,"Dec 22, 1982",1.3,0.18,1.73,0.79,0.0,0.0,0.75,0.0,125,Flyweight
3159,3159,Kevin Syler,10-1-0,El Nino Bala,"5' 9""",155 lbs.,"71""",Switch,"Jul 29, 1993",5.6,0.69,4.03,0.48,1.0,0.4,0.77,2.0,155,Lightweight
3160,3160,Leo Sylvest,10-16-0,Lethal,"5' 11""",205 lbs.,--,Orthodox,"Sep 03, 1973",0.0,0.0,6.58,0.27,0.0,0.0,0.0,0.0,205,Lightheavyweight
3161,3161,Tony Sylvester,11-3-0,,"6' 1""",225 lbs.,--,Southpaw,"Jan 27, 1978",0.0,0.0,10.12,0.12,0.0,0.0,0.0,0.0,225,Heavyweight
3162,3162,Tim Sylvia,NC),The Maine-iac,"6' 8""",265 lbs.,"80""",Orthodox,"Mar 05, 1976",4.23,0.41,2.61,0.61,0.11,1.0,0.75,0.1,265,Heavyweight
3163,3163,Osamu Tachihikari,0-4-0,,"6' 5""",300 lbs.,--,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,Heavyweight
3164,3164,Amber Tackett,1-3-0,,--,115 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,Strawweight
3165,3165,Eugenio Tadeu,NC),,"5' 8""",160 lbs.,--,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,Welterweight
3166,3166,Justin Tafa,4-1-0,Bad Man,"6' 0""",264 lbs.,"74""",Southpaw,"Dec 13, 1993",3.86,0.66,2.65,0.52,0.0,0.0,0.0,0.0,264,Heavyweight
3167,3167,Khalid Taha,NC),The Warrior,"5' 5""",135 lbs.,"69""",Orthodox,"Feb 15, 1992",2.86,0.35,4.26,0.43,0.0,0.0,0.61,0.3,135,Bantamweight
3168,3168,Joe Taimanglo,23-7-1,The Juggernaut,"5' 4""",135 lbs.,--,,"Jun 27, 1984",4.18,0.42,4.55,0.59,5.45,0.4,1.0,1.4,135,Bantamweight
3169,3169,Mairbek Taisumov,27-6-0,Beckan,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988",2.98,0.39,3.03,0.64,1.34,0.63,0.88,0.0,155,Lightweight
3170,3170,Nobuhiko Takada,2-6-2,,"6' 0""",220 lbs.,--,Southpaw,"Apr 12, 1962",0.31,0.24,1.92,0.39,1.15,0.2,0.0,0.0,220,Heavyweight
3171,3171,Yoshiki Takahashi,NC),Kazuo,"5' 11""",199 lbs.,--,Southpaw,"Mar 13, 1969",2.26,0.51,6.47,0.44,0.0,0.0,0.66,2.3,199,Lightheavyweight
3172,3172,Yoko Takahashi,15-12-2,,"5' 8""",150 lbs.,--,,"Apr 20, 1973",5.11,0.54,8.78,0.48,0.0,0.0,0.0,0.0,150,Lightweight
3173,3173,Daiju Takase,12-15-2,,"6' 0""",170 lbs.,--,Southpaw,"Apr 20, 1978",0.49,0.3,1.64,0.47,0.84,0.17,0.21,1.2,170,Welterweight
3174,3174,Hiroyuki Takaya,21-14-2,Streetfight Bancho,"5' 6""",139 lbs.,--,Orthodox,"Jun 10, 1977",3.18,0.33,3.16,0.6,0.9,0.45,0.66,0.0,139,Featherweight
3175,3175,Yoshihiro Takayama,1-4-0,,"6' 5""",280 lbs.,--,Orthodox,"Sep 19, 1968",3.4,0.54,5.69,0.29,0.67,0.33,0.55,0.0,280,Heavyweight
3176,3176,Makoto Takimoto,6-5-0,,"5' 7""",205 lbs.,--,Southpaw,"Dec 08, 1979",1.37,0.39,1.71,0.55,1.48,0.5,0.25,1.1,205,Lightheavyweight
3177,3177,Oleg Taktarov,17-5-2,The Russian Bear,"6' 0""",210 lbs.,--,Orthodox,"Aug 26, 1967",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,Heavyweight
3178,3178,Nordine Taleb,15-7-0,,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 10, 1981",3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,170,Welterweight
3179,3179,Tsuyoshi Tamakairiki,0-3-0,,"6' 0""",220 lbs.,--,Orthodox,--,0.0,0.0,26.67,0.5,0.0,0.0,0.0,0.0,220,Heavyweight
3180,3180,Eli Tamez,10-0-0,Tomahawk,"5' 7""",135 lbs.,--,,"Aug 22, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,Bantamweight
3181,3181,Kiyoshi Tamura,32-13-3,,"5' 11""",185 lbs.,--,Southpaw,"Dec 17, 1969",2.44,0.53,1.44,0.6,0.58,0.6,0.45,0.2,185,Middleweight
3182,3182,Akitoshi Tamura,21-18-2,The Ironman,"5' 9""",135 lbs.,"70""",Orthodox,"May 31, 1980",3.73,0.43,1.94,0.78,0.0,0.0,0.2,1.0,135,Bantamweight
3183,3183,Issei Tamura,10-8-0,,"5' 5""",135 lbs.,"63""",Orthodox,"Mar 12, 1984",1.89,0.53,4.58,0.44,0.92,0.25,0.33,0.0,135,Bantamweight
3184,3184,Jason Tan,5-3-0,,"5' 10""",170 lbs.,--,Orthodox,"Dec 17, 1981",0.69,0.29,7.37,0.18,0.0,0.0,0.0,0.0,170,Welterweight
3186,3186,Michinori Tanaka,11-3-0,,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 04, 1990",1.97,0.37,1.99,0.5,2.4,0.38,0.43,0.2,135,Bantamweight
3187,3187,Evan Tanner,32-8-0,,"6' 0""",185 lbs.,"74""",Orthodox,"Feb 11, 1971",3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,185,Middleweight
3188,3188,Manny Tapia,12-14-1,The Mangler,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 14, 1981",2.69,0.21,4.74,0.58,0.49,0.4,0.66,0.2,135,Bantamweight
3189,3189,Gary Tapusoa,8-3-0,,"5' 7""",185 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,Middleweight
3190,3190,Miesha Tate,18-7-0,Cupcake,"5' 6""",135 lbs.,"66""",Orthodox,"Aug 18, 1986",1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6,135,Bantamweight
3191,3191,Deividas Taurosevicius,17-5-0,,"5' 9""",145 lbs.,"68""",Southpaw,"Aug 28, 1977",2.13,0.43,1.82,0.59,2.0,0.28,0.5,0.3,145,Featherweight
3192,3192,Thiago Tavares,21-7-1,,"5' 7""",145 lbs.,"70""",Orthodox,"Nov 08, 1984",2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,145,Featherweight
3193,3193,Jeremy Tavares,1-6-0,,--,135 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,Bantamweight
3194,3194,Brad Tavares,17-7-0,,"6' 1""",185 lbs.,"74""",Orthodox,"Dec 21, 1987",3.0,0.4,2.76,0.55,1.03,0.27,0.77,0.0,185,Middleweight
3195,3195,Paul Taylor,NC),Relentless,"6' 0""",155 lbs.,"72""",Orthodox,"Dec 15, 1979",4.44,0.47,4.47,0.55,0.27,0.25,0.56,0.5,155,Lightweight
3196,3196,Jesse Taylor,31-15-0,JT Money,"6' 0""",170 lbs.,"73""",Orthodox,"Jan 02, 1983",1.94,0.65,0.55,0.38,7.28,0.5,1.0,3.1,170,Welterweight
3197,3197,Torrance Taylor,13-8-1,,"5' 7""",155 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Lightweight
3198,3198,Louis Taylor,13-4-0,Handgunz,"5' 11""",185 lbs.,--,Orthodox,"May 12, 1979",2.06,0.32,1.24,0.68,2.48,0.28,1.0,0.0,185,Middleweight
3199,3199,Anthony Taylor,1-3-0,Pretty Boy,"5' 7""",145 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,Featherweight
3200,3200,Danielle Taylor,9-4-0,Dynamite,"5' 0""",115 lbs.,"60""",Orthodox,"Oct 25, 1989",2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2,115,Strawweight
3202,3202,James Te Huna,16-9-0,,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 29, 1981",4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,185,Middleweight
3203,3203,Shawn Teed,5-2-0,,"6' 5""",265 lbs.,--,Orthodox,"Feb 13, 1992",1.4,0.42,13.31,0.21,0.0,0.0,0.0,0.0,265,Heavyweight
3204,3204,Glover Teixeira,32-7-0,,"6' 2""",205 lbs.,"76""",Orthodox,"Oct 28, 1979",3.75,0.47,3.84,0.54,2.04,0.4,0.6,1.0,205,Lightheavyweight
3205,3205,John Teixeira,21-2-2,Macapa,"5' 7""",145 lbs.,--,Orthodox,"Nov 18, 1986",3.36,0.35,3.2,0.63,1.0,0.27,0.71,0.7,145,Featherweight
3206,3206,Ewerton Teixeira,3-1-0,,"6' 1""",242 lbs.,--,,"Feb 13, 1982",2.0,0.39,3.22,0.35,0.0,0.0,0.33,0.0,242,Heavyweight
3207,3207,Tra Telligman,7-5-1,Trauma,"6' 2""",233 lbs.,--,Orthodox,"Feb 07, 1965",1.83,0.35,3.02,0.56,0.87,1.0,0.8,0.0,233,Heavyweight
3208,3208,Taneisha Tennant,5-1-0,Triple Threat,"5' 7""",145 lbs.,"70""",Orthodox,"Jun 15, 1989",5.67,0.55,3.4,0.71,0.0,0.0,1.0,0.0,145,Featherweight
3209,3209,Herman Terrado,15-3-1,,--,170 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
3210,3210,Dave Terrel,7-7-0,The Bionic,"5' 8""",170 lbs.,--,Southpaw,"May 10, 1978",2.62,0.43,2.8,0.48,3.28,0.38,1.0,0.0,170,Welterweight
3211,3211,David Terrell,6-2-0,The Soul Assassin,"6' 1""",185 lbs.,--,Southpaw,"Jan 09, 1978",2.34,0.63,2.71,0.37,5.54,0.5,0.0,5.5,185,Middleweight
3212,3212,James Terry,19-9-0,Intensity,"5' 10""",170 lbs.,--,Orthodox,"Mar 16, 1981",3.23,0.32,4.77,0.64,3.31,0.36,0.75,0.0,170,Welterweight
3213,3213,Jeff Terry,2-3-0,,"6' 2""",205 lbs.,--,,--,1.09,0.5,9.27,0.19,0.0,0.0,1.0,0.0,205,Lightheavyweight
3214,3214,David Teymur,8-2-0,,"5' 9""",155 lbs.,"73""",Southpaw,"May 01, 1989",4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,155,Lightweight
3215,3215,Daniel Teymur,7-4-0,Kid Dynamite,"5' 5""",145 lbs.,"69""",Orthodox,"Feb 03, 1988",3.08,0.46,3.93,0.56,0.56,0.18,0.6,0.3,145,Featherweight
3216,3216,Motonobu Tezuka,28-12-7,,"5' 7""",135 lbs.,--,Southpaw,"Aug 29, 1987",0.87,0.23,2.8,0.51,1.5,0.11,0.0,0.5,135,Bantamweight
3217,3217,Jason Thacker,0-1-0,,"5' 10""",185 lbs.,--,Orthodox,"Aug 18, 1975",0.63,0.33,17.05,0.32,0.0,0.0,0.0,0.0,185,Middleweight
3218,3218,Brandon Thatch,11-5-0,Rukus,"6' 2""",170 lbs.,"74""",Switch,"Jul 11, 1985",2.7,0.42,3.63,0.52,1.36,0.66,0.5,0.7,170,Welterweight
3219,3219,Elias Theodorou,16-3-0,The Spartan,"6' 1""",185 lbs.,"75""",Orthodox,"May 31, 1988",4.19,0.42,2.39,0.53,1.27,0.28,0.59,0.0,185,Middleweight
3220,3220,Nik Theotikos,6-2-0,,--,185 lbs.,--,Orthodox,--,0.0,0.0,5.48,0.19,0.0,0.0,0.0,4.8,185,Middleweight
3221,3221,Paulo Thiago,18-9-0,,"5' 11""",170 lbs.,"74""",Orthodox,"Jan 25, 1981",1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,170,Welterweight
3222,3222,Din Thomas,NC),Dinyero,"5' 9""",155 lbs.,--,Orthodox,"Sep 28, 1976",1.85,0.37,2.6,0.59,1.38,0.52,0.76,1.2,155,Lightweight
3223,3223,Ryan Thomas,20-8-0,The Tank Engine,"6' 0""",170 lbs.,--,Orthodox,"Nov 05, 1984",2.01,0.36,4.17,0.3,5.59,0.33,0.0,2.2,170,Welterweight
3224,3224,Noah Thomas,14-7-0,,"5' 9""",135 lbs.,--,Orthodox,"Mar 27, 1981",0.44,0.13,4.99,0.33,0.0,0.0,0.0,1.3,135,Bantamweight
3225,3225,Joel Thomas,5-2-0,The NIce Guy,"5' 10""",170 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
3226,3226,Treston Thomison,10-6-0,,"5' 8""",145 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,Featherweight
3227,3227,Nick Thompson,38-14-1,The Goat,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 23, 1981",1.87,0.42,1.8,0.49,1.06,1.0,0.35,2.6,170,Welterweight
3228,3228,James Thompson,NC),The Colossus,"6' 5""",265 lbs.,--,Orthodox,"Dec 16, 1978",5.13,0.52,3.19,0.41,3.14,0.36,0.53,1.3,265,Heavyweight
3229,3229,Oli Thompson,17-10-0,,"6' 1""",242 lbs.,--,Orthodox,"Jan 02, 1980",1.66,0.46,5.31,0.46,0.0,0.0,0.5,0.5,242,Heavyweight
3230,3230,Stephen Thompson,15-4-1,Wonderboy,"6' 0""",170 lbs.,"75""",Orthodox,"Feb 11, 1983",3.93,0.44,2.73,0.59,0.36,0.45,0.78,0.0,170,Welterweight
3231,3231,Josh Thomson,NC),The Punk,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 21, 1978",2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3,155,Lightweight
3232,3232,Simeon Thoresen,17-6-1,The Grin,"6' 1""",170 lbs.,"79""",Orthodox,"Mar 14, 1984",3.85,0.43,3.85,0.64,1.12,0.4,0.5,1.7,170,Welterweight
3233,3233,Josh Thornburg,8-8-0,,"6' 0""",170 lbs.,--,,"May 24, 1984",1.2,0.5,3.13,0.38,2.0,0.66,0.42,2.0,170,Welterweight
3234,3234,Gleison Tibau,33-14-0,,"5' 10""",155 lbs.,"71""",Southpaw,"Oct 07, 1983",1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,155,Lightweight
3235,3235,Chris Tickle,9-9-0,BadBoy,"5' 9""",155 lbs.,--,,"Feb 01, 1982",1.07,0.4,1.13,0.43,1.0,0.25,0.2,2.0,155,Lightweight
3236,3236,Nolan Ticman,4-3-0,,"5' 6""",125 lbs.,--,Orthodox,"May 17, 1988",2.57,0.47,2.53,0.67,0.0,0.0,0.6,0.0,125,Flyweight
3237,3237,Darren Till,18-3-1,The Gorilla,"6' 0""",185 lbs.,"74""",Southpaw,"Dec 24, 1992",2.27,0.46,2.99,0.58,0.54,0.41,0.82,0.0,185,Middleweight
3238,3238,Brett Tillis,0-0-0,,--,145 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,Featherweight
3239,3239,Ryan Tobar,3-3-0,,--,155 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Lightweight
3240,3240,Andrew Todhunter,8-0-0,The Sniper,"6' 0""",185 lbs.,--,Switch,"Nov 30, 1987",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,Middleweight
3241,3241,Dusko Todorovic,10-0-0,,"6' 1""",185 lbs.,"74""",Orthodox,"May 19, 1994",8.04,0.67,5.25,0.44,0.65,0.06,0.0,0.0,185,Middleweight
3242,3242,Hideo Tokoro,34-29-2,,"5' 7""",135 lbs.,--,Orthodox,"Aug 22, 1977",1.78,0.37,2.01,0.65,0.87,0.34,0.44,2.3,135,Bantamweight
3243,3243,Anatoly Tokov,25-2-0,,"5' 10""",185 lbs.,--,,"Feb 17, 1990",3.51,0.72,0.54,0.66,2.03,1.0,1.0,0.0,185,Middleweight
3244,3244,Kazuki Tokudome,18-7-1,,"5' 11""",155 lbs.,"73""",Southpaw,"Mar 04, 1987",2.26,0.41,3.63,0.53,2.0,0.38,0.78,0.0,155,Lightweight
3245,3245,Tyler Toner,NC),,"5' 8""",145 lbs.,"70""",Orthodox,"Mar 31, 1983",2.95,0.52,2.13,0.62,0.0,0.0,0.54,0.4,145,Featherweight
3246,3246,James Toney,0-1-0,Lights Out,"5' 9""",220 lbs.,--,Orthodox,"Aug 24, 1968",0.0,0.0,2.41,0.27,0.0,0.0,0.0,0.0,220,Heavyweight
3247,3247,Masanori Tonooka,1-2-0,,"5' 8""",185 lbs.,--,Orthodox,--,0.16,0.05,1.09,0.36,0.0,0.0,0.0,0.0,185,Middleweight
3249,3249,Ilia Topuria,9-0-0,,"5' 7""",145 lbs.,"69""",Orthodox,"Jan 21, 1997",0.87,0.39,1.13,0.67,5.0,0.55,1.0,5.0,145,Featherweight
3250,3250,Anthony Torres,5-3-0,The Crush,"5' 8""",170 lbs.,--,Orthodox,"Jul 31, 1978",3.54,0.48,7.52,0.45,0.0,0.0,1.0,2.2,170,Welterweight
3251,3251,Miguel Torres,44-9-0,,"5' 9""",135 lbs.,"76""",Orthodox,"Jan 18, 1981",3.98,0.43,1.86,0.74,0.0,0.0,0.17,1.6,135,Bantamweight
3252,3252,Ronys Torres,35-5-0,,"5' 7""",155 lbs.,--,Orthodox,"Aug 13, 1975",0.87,0.26,1.93,0.57,4.0,0.47,0.16,0.5,155,Lightweight
3253,3253,Haven Torres,0-0-0,,--,125 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,Flyweight
3254,3254,Tecia Torres,11-5-0,The Tiny Tornado,"5' 1""",115 lbs.,"60""",Orthodox,"Aug 16, 1989",4.12,0.47,3.35,0.62,0.61,0.13,0.55,0.1,115,Strawweight
3255,3255,Alex Torres,5-4-0,Rolo,"5' 10""",145 lbs.,--,Orthodox,"May 29, 1988",2.47,0.37,2.73,0.69,2.0,0.22,0.5,0.0,145,Featherweight
3256,3256,Abram Torres,4-3-0,,"5' 10""",170 lbs.,--,,"Oct 29, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
3257,3257,Jose Torres,8-1-0,Shorty,"5' 4""",125 lbs.,"65""",Orthodox,"Aug 02, 1992",4.37,0.36,9.84,0.5,1.28,0.33,0.75,0.0,125,Flyweight
3258,3258,Desmond Torres,7-2-0,,"5' 6""",135 lbs.,"69""",Orthodox,"Jan 06, 1997",4.8,0.64,11.78,0.48,0.0,0.0,1.0,0.0,135,Bantamweight
3259,3259,Salim Touahri,10-4-0,Grizzly,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 28, 1989",2.6,0.46,2.87,0.58,0.0,0.0,0.83,0.0,170,Welterweight
3260,3260,Dequan Townsend,21-12-0,The Tarantula,"6' 3""",205 lbs.,"79""",Orthodox,"May 11, 1986",1.23,0.34,3.92,0.38,0.0,0.0,0.46,0.0,205,Lightheavyweight
3261,3261,Minoru Toyonaga,2-5-0,,"5' 11""",195 lbs.,--,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,Lightheavyweight
3262,3262,Roberto Traven,6-4-1,Spider,"6' 3""",227 lbs.,--,Orthodox,"Sep 16, 1968",0.92,0.5,2.77,0.57,0.0,0.0,0.0,0.0,227,Heavyweight
3263,3263,Bryan Travers,15-4-0,,--,155 lbs.,--,,"Apr 11, 1983",2.33,0.48,3.93,0.55,2.0,0.28,0.63,0.0,155,Lightweight
3264,3264,Alexander Trevino,7-7-0,,--,170 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
3265,3265,Francisco Trevino,13-3-0,Sitkayan,"5' 9""",155 lbs.,"70""",Orthodox,"Dec 17, 1981",2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,155,Lightweight
3266,3266,Angelo Trevino,7-3-0,Baby Monsta,"5' 11""",170 lbs.,--,Switch,"Jun 10, 1993",5.19,0.54,3.9,0.47,0.0,0.0,1.0,0.0,170,Welterweight
3267,3267,Frank Trigg,21-9-0,Twinkle Toes,"5' 9""",170 lbs.,"71""",Southpaw,"May 07, 1972",2.79,0.46,1.9,0.56,2.35,0.47,0.75,0.8,170,Welterweight
3268,3268,Francisco Trinaldo,26-7-0,Massaranduba,"5' 9""",155 lbs.,"70""",Southpaw,"Aug 24, 1978",3.11,0.44,2.56,0.6,1.09,0.46,0.61,0.6,155,Lightweight
3269,3269,Damien Trites,7-6-0,The Omen,"5' 11""",165 lbs.,--,,"Aug 23, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,Welterweight
3270,3270,Michael Trizano,9-1-0,The Lone Wolf,"5' 11""",155 lbs.,"71""",Orthodox,"Dec 31, 1991",3.02,0.53,2.11,0.63,0.4,0.5,0.8,0.8,155,Lightweight
3271,3271,Antonio Trocoli,NC),Malvado,"6' 5""",205 lbs.,"82""",Orthodox,"Dec 06, 1990",1.27,0.71,4.56,0.25,3.8,1.0,1.0,3.8,205,Lightheavyweight
3272,3272,Tor Troeng,16-7-1,The Hammer,"6' 2""",185 lbs.,--,Orthodox,"Jan 25, 1983",1.16,0.46,3.26,0.32,0.62,0.07,0.66,0.3,185,Middleweight
3273,3273,Aaron Trujillo,0-1-0,,"5' 5""",125 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,Flyweight
3274,3274,Reynaldo Trujillo,21-19-0,The Truth,"5' 9""",155 lbs.,--,,"Jan 01, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Lightweight
3275,3275,Abel Trujillo,NC),Killa,"5' 8""",155 lbs.,"70""",Orthodox,"Sep 18, 1983",2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,155,Lightweight
3276,3276,Arman Tsarukyan,15-2-0,Ahalkalakets,"5' 7""",155 lbs.,"72""",Orthodox,"Oct 11, 1996",3.36,0.43,1.56,0.59,1.33,0.14,0.76,0.0,155,Lightweight
3277,3277,Chris Tuchscherer,NC),The Crowbar,"6' 2""",258 lbs.,"76""",Orthodox,"Sep 08, 1975",1.35,0.31,3.17,0.47,1.19,0.18,0.0,0.6,258,Heavyweight
3278,3278,Jon Tuck,10-5-0,Super Saiyan,"5' 11""",155 lbs.,"73""",Orthodox,"Aug 28, 1984",3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0,155,Lightweight
3279,3279,Gavin Tucker,12-1-0,Guv'nor,"5' 6""",145 lbs.,"66""",Southpaw,"Jun 17, 1986",3.67,0.39,3.93,0.58,1.91,0.35,0.4,1.9,145,Featherweight
3280,3280,Jumabieke Tuerxun,19-4-1,The Wild Wolf,"5' 7""",135 lbs.,--,Orthodox,"Apr 17, 1986",1.6,0.28,3.08,0.59,0.47,0.11,0.66,0.9,135,Bantamweight
3281,3281,Tom Tuggle,0-3-0,The Law,"6' 2""",250 lbs.,--,Orthodox,--,0.0,0.0,2.14,0.0,32.14,1.0,0.0,0.0,250,Heavyweight
3282,3282,Blair Tugman,10-6-0,,"6' 0""",135 lbs.,--,,--,2.25,0.53,0.93,0.5,7.5,0.6,0.0,0.0,135,Bantamweight
3283,3283,Tai Tuivasa,11-3-0,Bam Bam,"6' 2""",264 lbs.,"75""",Southpaw,"Mar 16, 1993",4.2,0.49,3.45,0.5,0.0,0.0,0.46,0.0,264,Heavyweight
3284,3284,Zubaira Tukhugov,19-5-1,Warrior,"5' 8""",145 lbs.,"68""",Orthodox,"Jan 15, 1991",2.54,0.38,2.53,0.63,2.54,0.46,1.0,0.0,145,Featherweight
3285,3285,Teila Tuli,0-1-0,,"6' 0""",430 lbs.,--,Orthodox,"Jun 14, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,Heavyweight
3286,3286,Albert Tumenov,18-4-0,Einstein,"5' 11""",170 lbs.,"73""",Orthodox,"Dec 26, 1991",3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0,170,Welterweight
3287,3287,Ricky Turcios,8-1-0,Pretty,"5' 9""",135 lbs.,"71""",Orthodox,"Jun 05, 1993",7.33,0.37,4.07,0.64,0.0,0.0,0.0,0.0,135,Bantamweight
3288,3288,Wellington Turman,16-4-0,The Prodigy,"6' 0""",185 lbs.,"72""",Orthodox,"Jul 22, 1996",2.75,0.42,3.71,0.45,2.63,0.35,1.0,0.9,185,Middleweight
3289,3289,Courtney Turner,0-3-0,,"6' 2""",170 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
3290,3290,Jalin Turner,10-5-0,The Tarantula,"6' 3""",155 lbs.,"77""",Southpaw,"May 18, 1995",6.2,0.47,4.37,0.45,0.71,0.66,0.78,1.8,155,Lightweight
3291,3291,Austin Tweedy,8-2-0,,"5' 9""",155 lbs.,--,Orthodox,"Sep 25, 1990",4.29,0.66,6.43,0.0,0.0,0.0,0.0,0.0,155,Lightweight
3292,3292,Marcin Tybura,20-6-0,Tybur,"6' 3""",249 lbs.,"78""",Orthodox,"Nov 09, 1985",3.6,0.5,3.13,0.57,1.63,0.47,0.82,0.1,249,Heavyweight
3293,3293,Alberto Uda,12-2-0,,"6' 3""",185 lbs.,--,Orthodox,"Aug 08, 1984",1.79,0.52,3.49,0.45,2.83,0.5,0.66,0.0,185,Middleweight
3294,3294,Ryuki Ueyama,NC),,"5' 11""",180 lbs.,--,Southpaw,"Apr 17, 1976",0.13,0.21,1.4,0.46,0.5,1.0,0.0,1.5,180,Middleweight
3295,3295,Christian Uflacker,5-0-0,,"5' 11""",170 lbs.,--,,"Aug 04, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
3296,3296,Andy Uhrich,11-6-0,,"6' 0""",170 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,Welterweight
3297,3297,Tagir Ulanbekov,13-1-0,,"5' 7""",125 lbs.,"70""",Southpaw,"Aug 07, 1991",3.07,0.37,3.13,0.58,5.0,0.45,0.5,0.0,125,Flyweight
3298,3298,Carlos Ulberg,5-0-0,Black Jag,"6' 4""",205 lbs.,"77""",Orthodox,"Nov 07, 1990",4.92,0.45,3.44,0.66,0.0,0.0,0.0,0.0,205,Lightheavyweight
3299,3299,Gasan Umalatov,17-4-2,Cobra,"5' 11""",170 lbs.,"71""",Orthodox,"Sep 11, 1982",2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,170,Welterweight
3300,3300,Jeremy Umphries,5-2-0,,--,160 lbs.,--,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,Welterweight
